gene_id	PreFe_reads	T2_reads	T12_reads	T42_reads	gene_length	gene_product_name	COG	Pfam	Tigrfam	Enzyme	KO	IMG_Term	count_transmembrane_helices	count_hememotif_CXXCH	count_hememotif_CXXXCH	scaffold_id	start_coord	end_coord	strand 
2264876571	425	457	105	185	1314	histidinol dehydrogenase	COG0141 - Histidinol dehydrogenase<br/><br/>	pfam00815 - Histidinol_dh<br/><br/>	TIGR00069 - histidinol dehydrogenase<br/><br/>	EC:1.1.1.23 - Histidinol dehydrogenase.<br/><br/>	KO:K00013 - hisD; histidinol dehydrogenase [EC:1.1.1.23]<br/><br/>			0	0	2264867497	5833	7146	+
2264876572	513	326	90	175	1077	histidinol-phosphate aminotransferase	COG0079 - Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase<br/><br/>	pfam00155 - Aminotran_1_2<br/><br/>	TIGR01141 - histidinol-phosphate aminotransferase<br/><br/>	EC:2.6.1.9 - Histidinol-phosphate transaminase.<br/><br/>	KO:K00817 - hisC; histidinol-phosphate aminotransferase [EC:2.6.1.9]<br/><br/>			0	0	2264867497	7150	8226	+
2264876573	121	84	23	51	330	histidine triad (HIT) family protein	COG0537 - Diadenosine tetraphosphate (Ap4A) hydrolase or other HIT family hydrolase<br/><br/>	pfam01230 - HIT<br/><br/>			"KO:K02503 - HINT1, hinT, hit; histidine triad (HIT) family protein<br/><br/>"			0	0	2264867497	8512	8841	-
2264876574	486	364	103	131	2163	GTP pyrophosphokinase	"COG0317 - (p)ppGpp synthase/hydrolase, HD superfamily<br/><br/>"	pfam02824 - TGS<br/><br/>pfam13291 - ACT_4<br/><br/>pfam13328 - HD_4<br/><br/>pfam04607 - RelA_SpoT<br/><br/>	"TIGR00691 - (p)ppGpp synthetase, RelA/SpoT family<br/><br/>"	EC:2.7.6.5 - GTP diphosphokinase.<br/><br/>	KO:K00951 - relA; GTP pyrophosphokinase [EC:2.7.6.5]<br/><br/>			0	0	2264867497	8846	11008	-
2264876575	87	87	25	46	249	DNA-directed RNA polymerase subunit omega	"COG1758 - DNA-directed RNA polymerase, subunit K/omega<br/><br/>"	pfam01192 - RNA_pol_Rpb6<br/><br/>	"TIGR00690 - DNA-directed RNA polymerase, omega subunit<br/><br/>"	EC:2.7.7.6 - DNA-directed RNA polymerase.<br/><br/>	KO:K03060 - rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]<br/><br/>			0	0	2264867497	11275	11523	-
2264876576	960	679	132	278	2469	serine/threonine protein kinase	COG0515 - Serine/threonine protein kinase<br/><br/>	pfam00069 - Pkinase<br/><br/>pfam05226 - CHASE2<br/><br/>		EC:2.7.11.1 - Non-specific serine/threonine protein kinase.<br/><br/>	"KO:K08884 - K08884; serine/threonine protein kinase, bacterial [EC:2.7.11.1]<br/><br/>"		3	0	0	2264867497	11839	14307	+
2264876577	336	215	45	107	825	protein phosphatase	COG0631 - Serine/threonine protein phosphatase PrpC<br/><br/>	pfam13672 - PP2C_2<br/><br/>		EC:3.1.3.16 - Protein-serine/threonine phosphatase.<br/><br/>	KO:K01090 - E3.1.3.16; protein phosphatase [EC:3.1.3.16]<br/><br/>			0	0	2264867497	14312	15136	+
2264876578	790	747	194	407	729	FOG: FHA domain		pfam16697 - Yop-YscD_cpl<br/><br/>pfam00498 - FHA<br/><br/>						0	0	2264867497	15221	15949	+
2264876579	587	423	111	170	1644	NAD+ synthase (glutamine-hydrolysing)	COG0171 - NH3-dependent NAD+ synthetase<br/><br/>	pfam00795 - CN_hydrolase<br/><br/>pfam02540 - NAD_synthase<br/><br/>	TIGR00552 - NAD+ synthetase<br/><br/>	EC:6.3.5.1 - NAD(+) synthase (glutamine-hydrolyzing).<br/><br/>	"KO:K01950 - E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]<br/><br/>"			0	0	2264867497	16293	17936	+
2264876580	127	93	29	41	486	protein of unknown function (DUF4124)		pfam13511 - DUF4124<br/><br/>						0	0	2264867497	18063	18548	+
2264876581	231	193	28	59	1968	3-deoxy-D-manno-octulosonic-acid transferase		pfam00072 - Response_reg<br/><br/>pfam04413 - Glycos_transf_N<br/><br/>pfam02518 - HATPase_c<br/><br/>						0	0	2264867497	18654	20621	+
2264876582	91	88	18	30	1224	DNA recombination protein RmuC	COG1322 - DNA anti-recombination protein (rearrangement mutator) RmuC<br/><br/>	pfam02646 - RmuC<br/><br/>			KO:K09760 - rmuC; DNA recombination protein RmuC<br/><br/>		1	0	0	2264867497	20608	21831	+
2264876583	199	129	37	71	1782	Reverse transcriptase (RNA-dependent DNA polymerase)		pfam00078 - RVT_1<br/><br/>						0	0	2264867497	22110	23891	+
2264876584	77	55	15	28	390	Uncharacterized protein conserved in bacteria		pfam07009 - NusG_II<br/><br/>					1	0	0	2264867497	23861	24250	-
2264876585	257	169	30	77	1065	PPIC-type PPIASE domain-containing protein	COG0760 - Parvulin-like peptidyl-prolyl isomerase<br/><br/>	pfam00639 - Rotamase<br/><br/>						0	0	2264867497	24247	25311	-
2264876586	132	86	20	52	1689	carbon starvation protein	COG1966 - Carbon starvation protein CstA<br/><br/>	pfam13722 - CstA_5TM<br/><br/>pfam02554 - CstA<br/><br/>			KO:K06200 - cstA; carbon starvation protein<br/><br/>		15	0	0	2264867497	25466	27154	+
2264876587	122	99	18	41	933	ABC-2 type transport system ATP-binding protein	"COG1131 - ABC-type multidrug transport system, ATPase component<br/><br/>"	pfam00005 - ABC_tran<br/><br/>			KO:K01990 - ABC-2.A; ABC-2 type transport system ATP-binding protein<br/><br/>			0	0	2264867497	27151	28083	+
2264876588	102	74	17	38	774	ABC-2 type transport system permease protein		pfam01061 - ABC2_membrane<br/><br/>			KO:K01992 - ABC-2.P; ABC-2 type transport system permease protein<br/><br/>		6	0	0	2264867497	28073	28846	+
2264876589	70	41	3	24	417	hypothetical protein								0	0	2264867497	28877	29293	+
2264876590	1945	2618	563	1214	12813	Uncharacterized protein conserved in bacteria		pfam16403 - DUF5011<br/><br/>pfam05547 - Peptidase_M6<br/><br/>pfam13385 - Laminin_G_3<br/><br/>						0	0	2264867497	29437	42249	+
2264876591	234	160	52	58	1482	general secretion pathway protein A	"COG3267 - Type II secretory pathway, component ExeA (predicted ATPase)<br/><br/>"	pfam13401 - AAA_22<br/><br/>			KO:K02450 - gspA; general secretion pathway protein A<br/><br/>			0	0	2264867498	99	1580	-
2264876592	526	284	85	130	1434	amidophosphoribosyltransferase	COG0034 - Glutamine phosphoribosylpyrophosphate amidotransferase<br/><br/>	pfam13537 - GATase_7<br/><br/>pfam00156 - Pribosyltran<br/><br/>	TIGR01134 - amidophosphoribosyltransferase<br/><br/>	EC:2.4.2.14 - Amidophosphoribosyltransferase.<br/><br/>	"KO:K00764 - purF, PPAT; amidophosphoribosyltransferase [EC:2.4.2.14]<br/><br/>"	1274 - amidophosphoribosyltransferase (EC 2.4.2.14)<br/><br/>		0	0	2264867498	1785	3218	-
2264876593	157	94	18	52	600	membrane protein required for colicin V production	"COG1286 - Uncharacterized membrane protein, required for colicin V production<br/><br/>"	pfam02674 - Colicin_V<br/><br/>			KO:K03558 - cvpA; membrane protein required for colicin V production<br/><br/>		3	0	0	2264867498	3288	3887	-
2264876594	114	94	25	36	1380	DNA repair protein RadA/Sms	COG1066 - Predicted ATP-dependent serine protease<br/><br/>	pfam13481 - AAA_25<br/><br/>pfam13541 - ChlI<br/><br/>	TIGR00416 - DNA repair protein RadA<br/><br/>		"KO:K04485 - radA, sms; DNA repair protein RadA/Sms<br/><br/>"			0	0	2264867498	3918	5297	-
2264876595	169	150	37	51	1773	PD-(D/E)XK nuclease superfamily protein		pfam08011 - PDDEXK_9<br/><br/>pfam09820 - AAA-ATPase_like<br/><br/>						0	0	2264867498	5290	7062	-
2264876596	213	167	32	62	1773	PD-(D/E)XK nuclease superfamily protein		pfam08011 - PDDEXK_9<br/><br/>pfam09820 - AAA-ATPase_like<br/><br/>						0	0	2264867498	7059	8831	-
2264876597	209	157	29	75	1044	3-oxoacyl-[acyl-carrier-protein] synthase-3	COG0332 - 3-oxoacyl-[acyl-carrier-protein] synthase III<br/><br/>	pfam08541 - ACP_syn_III_C<br/><br/>		EC:2.3.1.180 - Beta-ketoacyl-[acyl-carrier-protein] synthase III.<br/><br/>	KO:K00648 - fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]<br/><br/>			0	0	2264867498	8998	10041	+
2264876598	264	154	33	82	909	haloalkane dehalogenase	COG0596 - Pimeloyl-ACP methyl ester carboxylesterase<br/><br/>	pfam00561 - Abhydrolase_1<br/><br/>		EC:3.8.1.5 - Haloalkane dehalogenase.<br/><br/>	KO:K01563 - dhaA; haloalkane dehalogenase [EC:3.8.1.5]<br/><br/>			0	0	2264867498	10035	10943	+
2264876599	436	317	82	147	1656	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II	COG0318 - Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II<br/><br/>	pfam00501 - AMP-binding<br/><br/>						0	0	2264867498	10940	12595	+
2264876600	121	56	14	27	690	DNA repair protein RadC	"COG2003 - DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif<br/><br/>"	pfam04002 - RadC<br/><br/>	TIGR00608 - DNA repair protein radc<br/><br/>		KO:K03630 - radC; DNA repair protein RadC<br/><br/>			0	0	2264867498	12981	13670	-
2264876601	581	460	93	183	2463	penicillin-binding protein 1A	COG5009 - Membrane carboxypeptidase/penicillin-binding protein<br/><br/>	pfam00912 - Transgly<br/><br/>pfam00905 - Transpeptidase<br/><br/>	"TIGR02074 - penicillin-binding protein, 1A family<br/><br/>"	EC:3.4.- - Hydrolases. Acting on peptide bonds (peptidases).<br/><br/>EC:2.4.1.- - Transferases. Glycosyltransferases. Hexosyltransferases.<br/><br/>	KO:K05366 - mrcA; penicillin-binding protein 1A [EC:2.4.1.- 3.4.-.-]<br/><br/>			1	0	2264867498	13679	16141	-
2264876602	900	622	117	241	537	prepilin-type N-terminal cleavage/methylation domain-containing protein	COG4970 - Tfp pilus assembly protein FimT<br/><br/>	pfam13633 - N_methyl_3<br/><br/>	TIGR02532 - prepilin-type N-terminal cleavage/methylation domain<br/><br/>				1	0	0	2264867498	16182	16718	+
2264876603	869	515	119	252	489	prepilin-type N-terminal cleavage/methylation domain-containing protein	COG4967 - Tfp pilus assembly protein PilV<br/><br/>	pfam13544 - N_methyl_2<br/><br/>	TIGR02532 - prepilin-type N-terminal cleavage/methylation domain<br/><br/>				1	0	0	2264867498	16733	17221	+
2264876604	636	445	122	232	567	prepilin-type N-terminal cleavage/methylation domain-containing protein		pfam13544 - N_methyl_2<br/><br/>	TIGR02532 - prepilin-type N-terminal cleavage/methylation domain<br/><br/>				1	0	0	2264867498	17233	17799	+
2264876605	1014	633	173	294	1029	PilX N-terminal		pfam14341 - PilX_N<br/><br/>					1	0	0	2264867498	17799	18827	+
2264876606	892	475	157	302	720	hypothetical protein								0	0	2264867498	18928	19647	+
2264876607	1007	721	211	303	2454	hypothetical protein							1	0	0	2264867498	19859	22312	+
2264876608	508	365	89	144	498	small GTP-binding protein domain-containing protein		pfam00071 - Ras<br/><br/>	TIGR00231 - small GTP-binding protein domain<br/><br/>		KO:K06883 - K06883; uncharacterized protein<br/><br/>			0	0	2264867498	22419	22916	+
2264876609	830	583	128	245	1053	"Adenylate cyclase, class 3"	"COG2114 - Adenylate cyclase, class 3<br/><br/>"	pfam00211 - Guanylate_cyc<br/><br/>						0	0	2264867498	22916	23968	+
2264876610	893	613	154	217	1632	hypothetical protein								0	0	2264867498	23977	25608	+
2264876611	253	152	34	63	723	hypothetical protein							1	0	0	2264867498	25605	26327	+
2264876612	202	149	26	59	168	hypothetical protein							1	0	0	2264867498	26376	26543	+
2264876613	1018	853	194	290	1341	hypothetical protein								0	0	2264867498	26552	27892	-
2264876614	803	413	67	210	738	hypothetical protein								0	0	2264867498	28028	28765	+
2264876615	540	293	74	154	837	"2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase"		pfam13649 - Methyltransf_25<br/><br/>						0	0	2264867498	28942	29778	+
2264876616	370	248	60	122	1896	asparagine synthase (glutamine-hydrolysing)	COG0367 - Asparagine synthetase B (glutamine-hydrolyzing)<br/><br/>	pfam00733 - Asn_synthase<br/><br/>pfam13537 - GATase_7<br/><br/>	TIGR01536 - asparagine synthase (glutamine-hydrolyzing)<br/><br/>	EC:6.3.5.4 - Asparagine synthase (glutamine-hydrolyzing).<br/><br/>	"KO:K01953 - asnB, ASNS; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]<br/><br/>"			0	0	2264867498	29784	31679	+
2264876617	36	28	7	6	450	hypothetical protein								0	0	2264867498	31679	32128	+
2264876618	196	167	31	70	1635	Heparinase II/III N-terminus		pfam16889 - Hepar_II_III_N<br/><br/>pfam07940 - Hepar_II_III<br/><br/>						0	0	2264867498	32115	33749	+
2264876619	242	162	44	65	1323	GDP-mannose 6-dehydrogenase	COG1004 - UDP-glucose 6-dehydrogenase<br/><br/>	pfam03720 - UDPG_MGDP_dh_C<br/><br/>pfam03721 - UDPG_MGDP_dh_N<br/><br/>pfam00984 - UDPG_MGDP_dh<br/><br/>	TIGR03026 - nucleotide sugar dehydrogenase<br/><br/>	EC:1.1.1.132 - GDP-mannose 6-dehydrogenase.<br/><br/>	KO:K00066 - algD; GDP-mannose 6-dehydrogenase [EC:1.1.1.132]<br/><br/>			0	0	2264867498	33746	35068	+
2264876620	709	342	91	168	1845	carbamoyltransferase	"COG2192 - Predicted carbamoyl transferase, NodU family<br/><br/>"	pfam02543 - Carbam_trans_N<br/><br/>pfam16861 - Carbam_trans_C<br/><br/>		EC:2.1.3.- - Transferases. Transferring one-carbon groups. Carboxy- and carbamoyltransferases.<br/><br/>	KO:K00612 - E2.1.3.-; carbamoyltransferase [EC:2.1.3.-]<br/><br/>			0	0	2264867498	35074	36918	+
2264876621	134	58	12	29	417	hypothetical protein							3	0	0	2264867498	36943	37359	+
2264876622	36	16	7	8	153	hypothetical protein							1	0	0	2264867498	37359	37511	+
2264876623	217	119	26	46	1185	Glycosyltransferase involved in cell wall bisynthesis	COG0438 - Glycosyltransferase involved in cell wall bisynthesis<br/><br/>	pfam13692 - Glyco_trans_1_4<br/><br/>pfam13477 - Glyco_trans_4_2<br/><br/>						0	0	2264867498	37517	38701	+
2264876624	1	2	0	0	75	hypothetical protein								0	0	2264867498	38775	38849	-
2264876625	301	216	72	82	114	hypothetical protein								0	0	2264867499	3	116	-
2264876626	70	56	14	24	759	"Uncharacterized SAM-binding protein YcdF, DUF218 family"	"COG1434 - Uncharacterized SAM-binding protein YcdF, DUF218 family<br/><br/>"	pfam02698 - DUF218<br/><br/>					1	0	0	2264867499	559	1317	-
2264876627	259	239	48	82	1449	pyruvate kinase	COG0469 - Pyruvate kinase<br/><br/>	pfam02887 - PK_C<br/><br/>pfam00224 - PK<br/><br/>	TIGR01064 - pyruvate kinase<br/><br/>	EC:2.7.1.40 - Pyruvate kinase.<br/><br/>	"KO:K00873 - PK, pyk; pyruvate kinase [EC:2.7.1.40]<br/><br/>"			1	0	2264867499	1319	2767	-
2264876628	130	138	15	47	555	guanylate kinase	COG0194 - Guanylate kinase<br/><br/>	pfam00625 - Guanylate_kin<br/><br/>	TIGR03263 - guanylate kinase<br/><br/>	EC:2.7.4.8 - Guanylate kinase.<br/><br/>	"KO:K00942 - E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]<br/><br/>"	1288 - guanylate kinase (EC 2.7.4.8)<br/><br/>		0	0	2264867499	2764	3318	-
2264876629	48	70	16	20	273	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)		pfam00037 - Fer4<br/><br/>						0	0	2264867499	3315	3587	-
2264876630	529	278	69	117	702	HNH endonuclease		pfam13391 - HNH_2<br/><br/>						0	0	2264867499	3649	4350	+
2264876631	243	121	30	65	237	protein of unknown function (DUF4160)		pfam13711 - DUF4160<br/><br/>						0	0	2264867499	4479	4715	+
2264876632	223	116	26	71	246	Protein of unknown function (DUF2442)		pfam10387 - DUF2442<br/><br/>						0	0	2264867499	4696	4941	+
2264876633	1725	1230	265	482	3453	DNA polymerase-3 subunit alpha	"COG0587 - DNA polymerase III, alpha subunit<br/><br/>"	pfam14579 - HHH_6<br/><br/>pfam02811 - PHP<br/><br/>pfam07733 - DNA_pol3_alpha<br/><br/>	TIGR00594 - DNA-directed DNA polymerase III (polc)<br/><br/>	EC:2.7.7.7 - DNA-directed DNA polymerase.<br/><br/>	"KO:K02337 - DPO3A1, dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]<br/><br/>"			0	0	2264867499	5266	8718	+
2264876634	642	539	121	177	963	acetyl-CoA carboxylase carboxyl transferase subunit alpha	COG0825 - Acetyl-CoA carboxylase alpha subunit<br/><br/>	pfam03255 - ACCA<br/><br/>	"TIGR00513 - acetyl-CoA carboxylase, carboxyl transferase, alpha subunit<br/><br/>"	EC:6.4.1.2 - Acetyl-CoA carboxylase.<br/><br/>	KO:K01962 - accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2]<br/><br/>			0	0	2264867499	8725	9687	+
2264876635	261	193	35	71	975	UDP-GlcNAc:undecaprenyl-phosphate GlcNAc-1-phosphate transferase	COG0472 - UDP-N-acetylmuramyl pentapeptide phosphotransferase/UDP-N-acetylglucosamine-1-phosphate transferase<br/><br/>	pfam00953 - Glycos_transf_4<br/><br/>		EC:2.7.8.33 - UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase.<br/><br/>	"KO:K02851 - wecA, tagO, rfe; UDP-GlcNAc:undecaprenyl-phosphate GlcNAc-1-phosphate transferase [EC:2.7.8.33]<br/><br/>"		10	0	0	2264867499	9774	10748	+
2264876636	400	465	112	226	753	septum site-determining protein MinC	COG0850 - Septum formation inhibitor MinC<br/><br/>	pfam05209 - MinC_N<br/><br/>pfam03775 - MinC_C<br/><br/>	TIGR01222 - septum site-determining protein MinC<br/><br/>		KO:K03610 - minC; septum site-determining protein MinC<br/><br/>	2989 - septum site-determining protein MinC<br/><br/>		0	0	2264867499	10760	11512	+
2264876637	399	332	65	104	810	septum site-determining protein MinD	COG2894 - Septum formation inhibitor-activating ATPase MinD<br/><br/>	pfam01656 - CbiA<br/><br/>	TIGR01968 - septum site-determining protein MinD<br/><br/>		KO:K03609 - minD; septum site-determining protein MinD<br/><br/>			0	0	2264867499	11517	12326	+
2264876638	123	98	18	37	258	cell division topological specificity factor	COG0851 - Septum formation topological specificity factor MinE<br/><br/>	pfam03776 - MinE<br/><br/>	TIGR01215 - cell division topological specificity factor MinE<br/><br/>		KO:K03608 - minE; cell division topological specificity factor<br/><br/>			0	0	2264867499	12330	12587	+
2264876639	423	284	71	100	1008	Competence-damaged protein	COG1546 - Nicotinamide mononucleotide (NMN) deamidase PncC<br/><br/>	pfam02464 - CinA<br/><br/>	"TIGR00199 - amidohydrolase, PncC family<br/><br/>"					0	0	2264867499	12618	13625	+
2264876640	1297	678	129	266	1707	O-antigen ligase	COG3307 - O-antigen ligase<br/><br/>	pfam04932 - Wzy_C<br/><br/>					11	0	0	2264867499	13634	15340	-
2264876641	653	277	64	143	495	N-terminal methylation site-containing protein	COG4968 - Tfp pilus assembly protein PilE<br/><br/>	pfam13633 - N_methyl_3<br/><br/>	TIGR02532 - prepilin-type N-terminal cleavage/methylation domain<br/><br/>				1	0	0	2264867499	15374	15868	-
2264876642	518	219	40	105	684	hypothetical protein							1	0	0	2264867499	15870	16553	-
2264876643	549	228	28	100	804	hypothetical protein							6	0	0	2264867499	16553	17356	-
2264876644	649	334	55	146	684	ABC-2 type transport system ATP-binding protein	"COG1131 - ABC-type multidrug transport system, ATPase component<br/><br/>"	pfam00005 - ABC_tran<br/><br/>			KO:K19340 - nosF; Cu-processing system ATP-binding protein<br/><br/>KO:K01990 - ABC-2.A; ABC-2 type transport system ATP-binding protein<br/><br/>			0	0	2264867499	17353	18036	-
2264876645	14021	8365	2599	6692	459	prepilin-type N-terminal cleavage/methylation domain-containing protein		pfam13633 - N_methyl_3<br/><br/>	TIGR02532 - prepilin-type N-terminal cleavage/methylation domain<br/><br/>				1	0	0	2264867499	18121	18579	-
2264876646	66	33	5	22	432	hypothetical protein							2	0	0	2264867499	18824	19255	-
2264876647	650	367	80	182	2733	Outer membrane usher protein FimD/PapC	COG3188 - Outer membrane usher protein FimD/PapC<br/><br/>	pfam00577 - Usher<br/><br/>						0	0	2264867499	19252	21984	-
2264876648	428	225	62	120	789	"Pili and flagellar-assembly chaperone, PapD N-terminal domain"	"COG3121 - P pilus assembly protein, chaperone PapD<br/><br/>"	pfam00345 - PapD_N<br/><br/>					1	0	0	2264867499	22048	22836	-
2264876649	1468	670	223	507	495	hypothetical protein								0	0	2264867499	22915	23409	-
2264876650	603	424	104	168	774	Exodeoxyribonuclease III	COG0708 - Exonuclease III<br/><br/>	pfam03372 - Exo_endo_phos<br/><br/>	TIGR00195 - exodeoxyribonuclease III<br/><br/>TIGR00633 - exodeoxyribonuclease III (xth)<br/><br/>	EC:3.1.11.2 - Exodeoxyribonuclease III.<br/><br/>	"KO:K01142 - E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]<br/><br/>"	593 - Exodeoxyribonuclease III (EC 3.1.11.2)<br/><br/>		0	0	2264867499	23501	24274	-
2264876651	507	324	69	142	579	Topoisomerase DNA binding C4 zinc finger		pfam10881 - DUF2726<br/><br/>pfam01396 - zf-C4_Topoisom<br/><br/>						0	0	2264867499	24271	24849	-
2264876652	892	678	140	240	930	tRNA pseudouridine55 synthase	"COG0130 - tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA<br/><br/>"	pfam16198 - TruB_C_2<br/><br/>pfam01509 - TruB_N<br/><br/>pfam09157 - TruB-C_2<br/><br/>	TIGR00431 - tRNA pseudouridine(55) synthase<br/><br/>	EC:5.4.99.25 - tRNA pseudouridine(55) synthase.<br/><br/>	"KO:K03177 - truB, PUS4, TRUB1; tRNA pseudouridine55 synthase [EC:5.4.99.25]<br/><br/>"			0	0	2264867499	25092	26021	-
